Danceability,Energy,Speechiness,Liveness,Tempo,Duration,Stream
0.506,0.886,0.0655,0.0734,143.935,226867,437234139
0.661,0.751,0.0481,0.105,109.995,190187,277988174
0.571,0.937,0.0365,0.316,115.013,203133,93279028
0.616,0.728,0.0278,0.228,111.934,219973,168465144
0.622,0.932,0.0498,0.328,108.051,176160,127274041
0.558,0.872,0.0449,0.173,143.971,213547,161431617
0.543,0.81,0.0368,0.145,76.978,278613,177948822
0.597,0.86,0.0461,0.087,172.064,190587,154979561
0.52,0.751,0.0551,0.0624,156.044,236456,23808668
0.577,0.574,0.0278,0.1,94.009,268165,237685270
0.777,0.481,0.0274,0.265,102.003,193832,17676748
0.539,0.729,0.0412,0.128,112.074,279107,60032339
0.632,0.929,0.128,0.271,136.008,245735,24708296
0.616,0.525,0.0258,0.309,79.976,253773,68980616
0.435,0.418,0.0295,0.1,128.049,283225,20278831
0.382,0.52,0.0366,0.427,159.894,173974,19068813
0.34,0.606,0.0379,0.0963,151.383,285000,6597558
0.406,0.336,0.0345,0.0888,149.354,208539,21672529
0.251,0.604,0.0431,0.123,84.643,307846,13047107
0.636,0.676,0.0263,0.0831,113.98,208760,616857733
0.47,0.623,0.0302,0.0992,77.861,225973,262839524
0.549,0.789,0.0313,0.059,136.125,214387,157992767
0.668,0.913,0.0348,0.111,132.039,219053,89944856
0.589,0.481,0.0285,0.0986,93.568,228293,89664939
0.705,0.728,0.035,0.0753,109.991,226533,58221437
0.524,0.532,0.026,0.242,135.678,224893,52370622
0.543,0.946,0.0454,0.106,117.962,222813,58288472
0.554,0.868,0.116,0.142,92.907,284709,136820286
0.665,0.816,0.266,0.297,93.37,361979,162494381
0.747,0.534,0.386,0.615,93.477,282697,104465288
0.644,0.791,0.273,0.314,91.753,318328,128306282
0.434,0.758,0.312,0.248,178.589,244062,110002808
0.494,0.674,0.122,0.0696,84.006,292075,67264299
0.784,0.73,0.191,0.107,94.409,284813,63593015
0.72,0.827,0.384,0.263,91.488,296072,41435839
0.649,0.695,0.249,0.692,90.03,259579,46234059
0.651,0.689,0.304,0.335,90.259,199758,41524388
0.404,0.647,0.0409,0.1,180.128,456000,233986382
0.327,0.684,0.177,0.427,86.89,312000,265127313
0.874,0.71,0.0482,0.276,116.972,102372,90073160
0.565,0.642,0.05,0.138,122.991,321951,85732550
0.825,0.678,0.0461,0.115,134.12,201264,166704497
0.537,0.58,0.0327,0.13,116.01,170874,2623031
0.387,0.904,0.0738,0.0754,103.798,207692,120881403
0.841,0.63,0.0356,0.0779,100.011,211143,24925062
0.515,0.477,0.0268,0.106,134.929,235832,2430498
0.603,0.728,0.0428,0.113,106.031,232299,7528029
0.479,0.545,0.0688,0.0963,74.897,252733,1785368454
0.631,0.402,0.0286,0.0892,78,228480,103501713
0.619,0.457,0.0348,0.136,79.938,201720,37088845
0.547,0.0739,0.052,0.108,142.526,266627,135121858
0.624,0.179,0.0373,0.118,117.572,162667,17928517
0.597,0.624,0.0283,0.0946,104.541,216207,100222160
0.582,0.421,0.029,0.0905,92.881,235812,15703851
0.58,0.269,0.0371,0.107,90.588,174053,2837547
0.755,0.643,0.0268,0.267,126.035,283735,27559924
0.713,0.67,0.305,0.52,120.76,206273,17395113
0.832,0.54,0.397,0.101,120.105,244000,62569365
0.656,0.463,0.0598,0.446,81.499,181112,58879759
0.834,0.693,0.294,0.183,149.952,227040,36335874
0.634,0.675,0.0926,0.362,82.183,219866,52978742
0.816,0.652,0.231,0.0957,143.995,212609,70437022
0.755,0.497,0.359,0.0796,141.126,197773,49582949
0.635,0.758,0.153,0.298,59.974,282475,39039720
0.631,0.271,0.12,0.134,86.619,172047,20588929
0.531,0.622,0.447,0.118,167.758,454533,53341742
0.917,0.601,0.306,0.116,114.029,189474,16314963
0.894,0.721,0.258,0.154,107.963,335737,175990895
0.934,0.621,0.25,0.138,127.058,276768,41832341
0.781,0.567,0.16,0.324,117.042,201226,36302765
0.812,0.63,0.263,0.11,99.739,146409,59960311
0.875,0.909,0.076,0.0616,119.999,305526,115254035
0.813,0.787,0.177,0.0594,130.065,199642,80367853
0.897,0.629,0.194,0.18,120.019,217525,19838033
0.772,0.595,0.247,0.417,137.001,487012,62310514
0.724,0.786,0.054,0.15,139.992,277714,2042594
0.692,0.809,0.0255,0.185,104.023,263387,349687112
0.646,0.598,0.0425,0.118,80.993,195587,34931567
0.626,0.913,0.0318,0.293,113.044,191307,221239786
0.427,0.813,0.0737,0.873,106.859,134267,9999321
0.689,0.592,0.0235,0.11,98.997,175027,103322889
0.589,0.641,0.0838,0.0864,160.031,179347,181449064
0.77,0.641,0.035,0.106,96.98,191333,100445887
0.586,0.677,0.0294,0.0884,144.001,262280,155484451
0.693,0.335,0.0395,0.118,136.071,198907,104494726
0.638,0.441,0.0347,0.107,76.078,214627,88596763
0.645,0.705,0.299,0.128,137.133,229670,525330567
0.782,0.633,0.341,0.0615,150.055,175213,143562572
0.879,0.595,0.0889,0.391,125.994,215227,129740443
0.61,0.856,0.325,0.289,91.77,245467,70761707
0.749,0.674,0.229,0.296,124.917,323120,49343992
0.676,0.62,0.0562,0.211,100.06,199960,87523925
0.659,0.83,0.286,0.133,144.017,211613,15490598
0.839,0.678,0.148,0.118,104.02,140339,17021367
0.844,0.553,0.356,0.0816,114.939,283752,53044341
0.742,0.711,0.237,0.124,175.903,212240,11510361
0.459,0.895,0.0805,0.206,181.04,182827,417411458
0.369,0.845,0.0611,0.416,78.532,174068,170406070
0.424,0.682,0.035,0.0918,176.014,187141,8524331
0.51,0.787,0.0529,0.368,162.092,174425,79846814
0.497,0.923,0.138,0.158,181.074,198000,107127673
0.417,0.809,0.0466,0.0966,179.998,155562,1418226
0.45,0.602,0.0264,0.141,170.043,256733,70723646
0.519,0.981,0.0733,0.0903,130.043,216689,66272315
0.313,0.713,0.0327,0.135,169.871,224200,58609673
0.475,0.987,0.121,0.335,162.005,213741,51108409
0.427,0.396,0.0366,0.11,70.368,284780,179074148
0.516,0.481,0.0433,0.0893,138.997,308460,35874179
0.537,0.419,0.0414,0.107,132.261,211674,65105484
0.527,0.525,0.0337,0.172,99.638,351588,62714723
0.527,0.495,0.0353,0.127,122.826,260133,38371067
0.523,0.557,0.0293,0.0958,111.766,374205,45344146
0.473,0.473,0.0333,0.109,102.787,330907,9549120
0.597,0.52,0.036,0.103,119.923,283260,29578764
0.392,0.376,0.0306,0.108,147.606,348851,2591581
0.751,0.783,0.0859,0.036,119.975,202613,807771340
0.607,0.934,0.0314,0.0909,122.01,201547,399373513
0.606,0.883,0.0423,0.0698,128.053,244907,303149408
0.674,0.916,0.0776,0.128,128.025,187667,68028620
0.691,0.922,0.152,0.386,128.058,208612,52742033
0.51,0.601,0.103,0.141,133.151,218707,21507482
0.688,0.714,0.0712,0.214,125.028,220280,23729402
0.585,0.836,0.044,0.342,127.946,192147,13784576
0.528,0.9,0.0759,0.144,127.986,188133,22572182
0.512,0.815,0.0638,0.149,129.991,212853,11417310
0.645,0.821,0.213,0.193,179.968,250837,332254534
0.481,0.81,0.133,0.0809,175.697,232253,193509032
0.677,0.801,0.0601,0.0955,173.891,173613,223942788
0.758,0.801,0.0315,0.0925,121.996,168443,13475638
0.794,0.693,0.202,0.143,88.917,208860,45951908
0.392,0.7,0.282,0.082,165.571,219228,115758372
0.561,0.678,0.0324,0.125,160.042,219355,151740161
0.643,0.769,0.0877,0.205,185.669,209027,153681241
0.567,0.708,0.107,0.0667,165.97,207400,63195980
0.788,0.774,0.0435,0.0747,128,171400,5040140
0.722,0.76,0.0501,0.0814,113.872,173587,28604285
0.751,0.868,0.0914,0.205,115.374,231933,43909152
0.748,0.783,0.0373,0.108,117.045,192560,44561404
0.661,0.763,0.059,0.0578,113.571,162400,31995753
0.66,0.823,0.0624,0.152,114.814,186867,14583207
0.648,0.805,0.0521,0.323,113.17,173827,2162760
0.594,0.669,0.0491,0.155,174.992,356293,949465
0.668,0.868,0.0707,0.064,115.247,165700,5618120
0.718,0.872,0.0482,0.0719,115.386,176427,2124403
0.731,0.863,0.0369,0.377,115.292,186373,12481852
0.765,0.726,0.0505,0.126,126.556,206495,26314102
0.747,0.498,0.0353,0.712,135.919,222787,126335150
0.582,0.544,0.0362,0.135,129.933,177267,73515815
0.545,0.477,0.0427,0.0977,123.465,177310,29464691
0.692,0.63,0.164,0.0865,110.919,203872,118571587
0.742,0.49,0.0513,0.191,82.994,193624,63276160
0.665,0.598,0.139,0.125,79.997,159000,1298652
0.709,0.365,0.04,0.127,89.85,163413,5193406
0.537,0.814,0.281,0.117,175.878,212898,36960764
0.754,0.538,0.193,0.109,122.085,213496,5855633
0.632,0.639,0.0259,0.221,95.506,196893,235318899
0.313,0.286,0.0324,0.0974,80.925,208504,303125145
0.718,0.806,0.0376,0.0932,121.488,202547,121306599
0.775,0.904,0.0437,0.06,130.009,219893,258387243
0.673,0.607,0.027,0.333,100.023,192333,72215465
0.682,0.886,0.0779,0.606,172.059,208178,36525326
0.661,0.847,0.0404,0.107,134.002,207120,74241281
0.349,0.33,0.0357,0.736,76.71,227927,38305119
0.585,0.211,0.0358,0.0962,92.449,173680,21910842
0.823,0.822,0.0334,0.0688,125.026,211377,86634576
0.406,0.524,0.255,0.117,56.046,282560,58424273
0.799,0.696,0.134,0.133,115.067,188870,10319740
0.528,0.595,0.281,0.389,130.396,152547,27346234
0.608,0.699,0.114,0.242,146.941,182680,34217385
0.523,0.654,0.216,0.211,79.192,244053,23127923
0.626,0.615,0.346,0.0812,52.145,166841,38726491
0.651,0.493,0.317,0.152,75.729,206027,11125246
0.74,0.632,0.164,0.114,96.005,205851,6047117
0.649,0.753,0.109,0.6,79.975,151234,3940521
0.813,0.557,0.133,0.128,83.012,104912,52525747
0.638,0.656,0.0357,0.146,104.036,262467,701115109
0.638,0.813,0.0362,0.344,112.986,239587,173911775
0.403,0.356,0.0298,0.148,171.454,190760,206655633
0.584,0.7,0.0506,0.13,163.953,234173,238973825
0.404,0.84,0.04,0.516,122.549,144133,30567644
0.285,0.462,0.0291,0.122,142.365,314720,106204235
0.399,0.252,0.0377,0.126,136.018,260693,7062868
0.261,0.562,0.0301,0.131,70.543,257293,38040629
0.507,0.448,0.0281,0.114,119.934,247440,37473222
0.685,0.79,0.0285,0.0668,110.98,221213,10207551
0.909,0.594,0.107,0.0771,114.9,156908,92475943
0.815,0.738,0.127,0.0772,119.905,151213,72213068
0.792,0.65,0.051,0.12,114.816,183798,50787018
0.648,0.424,0.112,0.0588,149.981,187834,62805786
0.827,0.769,0.109,0.161,112.437,197358,37291040
0.438,0.393,0.0318,0.13,159.743,185014,30808545
0.583,0.446,0.0352,0.224,142.097,189283,44619367
0.744,0.893,0.0629,0.149,101.271,162560,35590297
0.557,0.915,0.115,0.0583,90.53,180872,74016862
0.773,0.676,0.099,0.277,124.954,209804,60884092
0.522,0.618,0.037,0.19,136.75,106360,11053925
0.471,0.229,0.035,0.257,80.99,69741,16300692
0.565,0.332,0.0273,0.385,80.007,76391,6988215
0.54,0.235,0.0273,0.197,99.822,117864,3518174
0.555,0.388,0.0286,0.0954,139.917,80357,1714013
0.73,0.487,0.0399,0.135,104.933,221245,24582052
0.605,0.704,0.0476,0.137,80.925,220413,182913561
0.612,0.601,0.0421,0.156,125.164,298693,118783401
0.748,0.735,0.0903,0.0851,150.04,203653,155264996
0.387,0.626,0.0344,0.11,139.724,373133,94138695
0.679,0.481,0.0274,0.0922,112.001,273349,8063012
0.735,0.767,0.116,0.146,106.132,146733,61003956
0.764,0.816,0.0338,0.136,120.456,207133,72590830
0.616,0.563,0.04,0.548,113.737,258520,34458441
0.712,0.476,0.0328,0.0735,116.895,262871,5660978
0.535,0.859,0.0344,0.32,102.008,166507,125989578
0.575,0.845,0.035,0.0814,127.997,197280,216294092
0.441,0.644,0.0363,0.109,141.733,220173,94827093
0.639,0.678,0.0278,0.221,106.966,212133,85151710
0.53,0.874,0.043,0.153,81.034,179973,1413219
0.494,0.782,0.0409,0.0921,75.932,186373,35598884
0.652,0.859,0.0358,0.0777,109.971,188707,90504983
0.616,0.893,0.0375,0.111,111.959,218947,145885914
0.466,0.702,0.032,0.242,150.309,191573,64808996
0.708,0.708,0.0266,0.361,95.031,164520,52624277
0.818,0.734,0.036,0.119,103.052,222670,67963894
0.796,0.74,0.162,0.277,99.561,140955,24895114
0.881,0.811,0.0726,0.108,112.517,147467,34666797
0.752,0.794,0.0379,0.0944,102.483,198202,2987341
0.778,0.816,0.081,0.147,100.086,164400,3271859
0.785,0.724,0.04,0.0909,103.483,229565,114096496
0.852,0.731,0.171,0.26,103.468,236522,14219465
0.653,0.892,0.0397,0.0967,112.139,138451,1265717
0.701,0.698,0.0581,0.2,109.443,160250,8439881
0.857,0.893,0.0422,0.0335,108.022,211667,75285958
0.714,0.892,0.0516,0.0462,134.997,282012,63959745
0.738,0.798,0.0334,0.31,123.01,343787,36066367
0.711,0.579,0.0363,0.32,114.96,242103,20214486
0.8,0.904,0.0628,0.107,95.04,233303,21270251
0.843,0.9,0.0375,0.0576,108.015,325034,16047296
0.783,0.889,0.0598,0.333,111.983,226300,12152347
0.818,0.829,0.0978,0.277,108.999,279357,11569767
0.786,0.853,0.094,0.0748,132.038,251130,8638139
0.825,0.944,0.0382,0.345,104.844,286035,10628582
0.903,0.719,0.052,0.743,118.036,230829,56179110
0.811,0.816,0.129,0.629,133.876,260093,86034589
0.801,0.599,0.0473,0.237,123.715,216000,61892979
0.907,0.721,0.253,0.0793,107.979,171240,52959292
0.637,0.604,0.329,0.108,162.088,215800,48055470
0.721,0.683,0.224,0.338,158.838,219773,31776984
0.878,0.822,0.207,0.148,101.884,224013,22671081
0.804,0.68,0.32,0.0652,145.523,192467,23825950
0.763,0.833,0.166,0.422,144.874,222613,19189823
0.919,0.762,0.0677,0.77,118.022,310712,725844
0.348,0.536,0.0313,0.209,150.586,250000,179230151
0.728,0.605,0.0714,0.131,138.876,234973,14250436
0.853,0.719,0.0441,0.101,124.978,215320,4080797
0.704,0.764,0.026,0.235,100.018,285611,42652491
0.59,0.552,0.388,0.12,167.854,208568,35461535
0.421,0.505,0.0374,0.0883,80.635,251400,46287450
0.78,0.75,0.084,0.143,129.02,198747,1151947
0.543,0.315,0.0402,0.134,77.011,200373,32286128
0.595,0.758,0.129,0.128,103.087,218267,26757843
0.788,0.795,0.166,0.186,153.899,162432,13111041
0.6,0.716,0.384,0.109,180.165,175040,153991354
0.604,0.436,0.188,0.162,107.978,361280,123140460
0.671,0.833,0.395,0.0726,79.351,233278,174611292
0.836,0.779,0.0519,0.58,119.908,258520,72574852
0.597,0.755,0.052,0.582,89.146,238333,61070814
0.711,0.746,0.253,0.371,96.024,225573,88823715
0.512,0.734,0.438,0.226,93.995,245813,80943200
0.569,0.836,0.226,0.479,75.701,250920,43127544
0.629,0.73,0.292,0.361,80.361,230080,9607222
0.595,0.798,0.446,0.196,92.114,237013,16162044
0.671,0.82,0.048,0.361,122.361,187733,319285589
0.698,0.693,0.0329,0.129,121.859,270000,125636999
0.556,0.446,0.03,0.201,96.043,276000,103733376
0.869,0.614,0.0443,0.102,122.036,175673,524308
0.67,0.909,0.067,0.11,124.461,235173,62368060
0.644,0.84,0.0418,0.0599,99.036,200613,106312132
0.711,0.594,0.0658,0.114,96.001,183533,85719399
0.798,0.748,0.0822,0.22,116,248000,50041889
0.817,0.71,0.135,0.185,126.984,213039,9065262
0.791,0.772,0.0394,0.0776,125.992,216933,43532384
0.735,0.812,0.151,0.186,109.835,162876,81335864
0.531,0.821,0.0439,0.124,129.139,230800,461353954
0.541,0.75,0.0346,0.129,134.972,183907,56076599
0.55,0.574,0.0341,0.109,122.579,212320,59980180
0.702,0.658,0.0367,0.111,121.989,225246,28343515
0.609,0.804,0.0364,0.0822,123.983,294006,9680077
0.558,0.609,0.0263,0.172,147.029,194067,2539094
0.24,0.444,0.0315,0.108,80.727,354173,21404834
0.79,0.363,0.0774,0.11,123.982,181130,64784025
0.769,0.491,0.0626,0.101,141.816,192235,37810624
0.847,0.444,0.0547,0.13,132.053,200789,60036075
0.781,0.398,0.25,0.192,134.004,238890,62531550
0.752,0.477,0.0384,0.25,139.905,171076,19081757
0.787,0.583,0.0495,0.192,121.9,207334,28264791
0.566,0.359,0.0286,0.153,88.04,303386,39740476
0.784,0.429,0.0309,0.706,123.972,185660,23533522
0.767,0.508,0.0894,0.19,79.023,189325,40305413
0.646,0.358,0.456,0.414,172.093,195553,12277785
0.798,0.74,0.0458,0.157,128.054,219720,125665816
0.783,0.783,0.039,0.136,123.018,225699,54920682
0.687,0.693,0.0569,0.108,128.03,205653,78007343
0.525,0.359,0.0348,0.109,141.822,149280,15231837
0.723,0.899,0.0345,0.118,121.054,210133,42321206
0.625,0.85,0.107,0.138,129.841,237093,20967187
0.574,0.39,0.0573,0.213,84.547,207240,17302656
0.699,0.813,0.0968,0.11,119.981,217847,49351408
0.723,0.819,0.0881,0.164,132.955,160093,7543084
0.772,0.928,0.0361,0.112,119.991,228520,11383810
0.467,0.635,0.154,0.844,127.596,88625,50700736
0.794,0.811,0.367,0.558,98.511,116906,3513820
0.456,0.76,0.0988,0.228,148.063,198920,55146626
0.702,0.653,0.0545,0.364,150.008,204791,1946696
0.508,0.528,0.0741,0.291,130.924,278473,9854157
0.703,0.677,0.284,0.13,107.729,146190,689403
0.477,0.647,0.343,0.119,109.879,252307,97021962
0.401,0.78,0.364,0.585,141.935,142057,1834252
0.715,0.579,0.41,0.135,80.963,167430,631344
0.674,0.882,0.272,0.0623,93.713,138174,1675365
0.323,0.301,0.0344,0.164,126.221,271697,10184311
0.234,0.346,0.0309,0.11,76.387,274667,5071369
0.202,0.44,0.0357,0.102,143.847,246627,35972752
0.165,0.152,0.0354,0.0829,111.532,264773,1724042
0.397,0.488,0.0396,0.0676,150.006,210971,1575198
0.282,0.148,0.0386,0.144,138.153,124627,35077839
0.179,0.341,0.0475,0.126,139.91,278947,25485924
0.131,0.0997,0.0403,0.0822,81.179,565667,873701
0.116,0.333,0.0337,0.099,95.086,314400,936761
0.123,0.204,0.0416,0.0913,79.406,219267,11536350
0.424,0.506,0.0284,0.11,135.902,238200,160727214
0.508,0.503,0.0298,0.105,123.962,283964,12137503
0.269,0.666,0.0362,0.609,171.722,329080,122045183
0.403,0.658,0.0314,0.168,153.903,330360,71578871
0.411,0.611,0.0298,0.0762,140.002,258627,79326817
0.458,0.543,0.0329,0.183,135.794,309330,11219759
0.377,0.31,0.029,0.114,140.212,490000,47043513
0.736,0.764,0.0482,0.192,112.033,306429,75232844
0.399,0.838,0.102,0.576,116.911,191293,149548355
0.41,0.858,0.0481,0.0897,161.487,161560,90745785
0.252,0.886,0.0714,0.256,161.941,210560,98944918
0.54,0.842,0.05,0.0915,105.011,207679,100394616
0.515,0.869,0.0672,0.21,93.24,209558,157654504
0.516,0.877,0.0755,0.505,152.017,169213,23896832
0.605,0.845,0.0286,0.0911,130.051,165667,3874189
0.456,0.911,0.0749,0.37,146.4,225527,61228498
0.56,0.956,0.0776,0.358,143.993,226107,43173139
0.69,0.843,0.0534,0.346,135.01,220178,196753877
0.68,0.584,0.034,0.0628,118.06,188369,46610206
0.639,0.692,0.107,0.356,89.846,219371,86597472
0.716,0.763,0.0945,0.271,90.101,231748,110587934
0.687,0.914,0.0437,0.0858,126.001,256360,62205019
0.68,0.846,0.0498,0.115,124.984,211927,65579979
0.672,0.46,0.0292,0.144,141.822,264216,76022029
0.723,0.828,0.0729,0.0405,130.01,231627,100209861
0.614,0.666,0.0541,0.23,143.858,279656,59817361
0.608,0.706,0.0853,0.056,124.985,233099,46379358
0.816,0.875,0.184,0.0346,100.967,173465,76536272
0.599,0.683,0.464,0.0463,211.958,150280,42926077
0.817,0.699,0.355,0.115,101.101,168751,21597074
0.58,0.748,0.299,0.127,202.052,194583,23991516
0.799,0.844,0.206,0.0836,100.06,211440,22124682
0.731,0.643,0.262,0.126,168.101,225067,4233181
0.871,0.88,0.296,0.0853,109.998,147545,9252095
0.822,0.747,0.17,0.325,92.942,182400,1368943
0.382,0.953,0.355,0.238,87.532,201800,13654610
0.828,0.816,0.164,0.0884,99.669,177600,6549348
0.853,0.701,0.34,0.142,155.069,147907,70293185
0.837,0.651,0.0601,0.101,155.004,142707,24521061
0.793,0.665,0.178,0.0796,159.98,192810,56880259
0.712,0.922,0.0677,0.604,176.078,201818,36492037
0.798,0.799,0.343,0.14,164.971,185725,19076790
0.756,0.741,0.0618,0.64,122.999,171781,26198333
0.799,0.878,0.0659,0.148,162.01,134727,12255438
0.833,0.895,0.204,0.317,93.99,153260,35815697
0.767,0.722,0.0713,0.0773,98.984,264242,20201795
0.808,0.867,0.114,0.587,160.03,195000,21669712
0.69,0.521,0.339,0.0534,100.028,292799,1545710370
0.495,0.722,0.357,0.113,175.627,239267,887206376
0.837,0.364,0.276,0.271,123.984,213594,1007746821
0.766,0.74,0.0807,0.229,118.008,296520,482921460
0.831,0.427,0.106,0.307,93.004,235320,656433528
0.597,0.587,0.137,0.214,140.021,218802,271679178
0.667,0.608,0.216,0.426,99.992,241160,443831729
0.861,0.656,0.425,0.0986,88.967,218210,273282885
0.677,0.638,0.333,0.193,82.81,211497,286368878
0.829,0.527,0.367,0.631,116.079,200310,307240351
0.754,0.646,0.317,0.108,176.089,242573,1258594026
0.804,0.787,0.0746,0.0927,91.974,309120,1067735521
0.627,0.675,0.213,0.0784,79.31,277107,369661893
0.639,0.791,0.253,0.362,92.603,222347,623040836
0.816,0.726,0.129,0.372,136.048,253390,1456860581
0.743,0.655,0.159,0.0764,172.031,261335,496587459
0.714,0.761,0.0427,0.241,168.022,230693,491471865
0.785,0.572,0.123,0.218,100.016,235284,372911410
0.718,0.46,0.0711,0.0981,121.927,243560,321725027
0.882,0.689,0.124,0.0501,97.963,161627,680361258
0.647,0.585,0.0512,0.165,131.934,215672,1067826820
0.432,0.725,0.0431,0.208,128.902,228879,456680831
0.685,0.886,0.034,0.481,125.034,161267,179992904
0.671,0.771,0.0316,0.354,90.003,223546,884721001
0.893,0.745,0.0571,0.0943,101.018,223413,981287133
0.691,0.795,0.0355,0.156,133.971,227333,600106818
0.721,0.751,0.125,0.118,140.095,185481,333871953
0.652,0.812,0.0409,0.667,126.023,230733,755406330
0.638,0.832,0.049,0.113,124.071,227893,777626685
0.788,0.753,0.0536,0.18,125.005,234653,569808223
0.704,0.797,0.0475,0.0546,139.994,148486,698329298
0.664,0.705,0.0382,0.115,122.017,257840,1805319715
0.697,0.875,0.034,0.28,140.069,163855,223323334
0.516,0.764,0.0366,0.115,148.021,224693,492010350
0.576,0.679,0.034,0.323,121.005,187889,136274254
0.682,0.72,0.0382,0.205,116.988,168260,391962525
0.685,0.699,0.0349,0.0895,134.057,192948,80800302
0.593,0.74,0.0339,0.102,118.008,208107,622982487
0.58,0.586,0.0357,0.0755,147.988,199549,463702643
